Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
8932,NC,Renewable Fuel Production Facility Tax Credit,"A taxpayer that constructs and places into service three or more
commercial facilities for processing biodiesel, ethanol, or
gasoline blends consisting of at least 70% ethanol (E70) in North
Carolina and invests at least $400 million in the facilities may
be eligible for a credit equal to 35% of the cost of constructing
and equipping the facilities. To claim the credit, the taxpayer
must obtain a written determination from the North Carolina
Department of Commerce that the taxpayer is expected to invest at
least $400 million in three or more facilities within a five-year
period. This tax credit does not apply to facilities placed into
service on or after January 1, 2014. (Reference North Carolina
General Statutes ( http://www.ncleg.net/gascripts/Statutes/Statutes.asp )
105-129.16D(b1))",,2012-06-20 00:00:00 UTC,false,19,State Incentives,"",,2014-01-01 00:00:00 UTC,,,"",BIOD|ETH,TAX,"",AFP,http://www.ncleg.net/gascripts/Statutes/Statutes.asp,expired,2014-01-01
8973,WI,Alternative Fuel Use and Promotion Plan,"The Wisconsin Office of Energy Independence ( http://energyindependence.wi.gov/section.asp?linkid=1462&locid=160 ) (OEI) must adopt and implement a plan to facilitate alternative
fuel use in flexible fuel vehicles (FFVs) and other vehicles the
state owns. The plan must ensure that all state-owned FFVs and
other alternative fuel vehicles are identifiable, all state
employees driving FFVs and other vehicles powered by an
alternative fuel other than gasohol are made aware of the
alternative fueling stations in the vicinity of their travel
routes, and all state employees strive to use alternative fuels
when operating state FFVs and diesel-powered vehicles. (Reference
Wisconsin Statutes ( http://www.legis.state.wi.us/rsb/stats.html ) 16.045, and Executive Order 141, 2006)",2006-03-01 00:00:00 UTC,2010-05-20 00:00:00 UTC,false,41,Laws and Regulations,"",,,2011-12-31 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ,FLEET,http://www.legis.state.wi.us/rsb/stats.html,archived,2011-12-31
8975,WI,Alternative Fueling Infrastructure Development,"The Wisconsin Department of Agriculture, Trade and Consumer Protection
must pursue the establishment and maintenance of sufficient alternative
fueling infrastructure at public retail outlets to meet the public's
traveling needs. (Reference [Wisconsin
Statutes](http://legis.wisconsin.gov/rsb/stats.html) 93.07(26))
",2010-05-20 00:00:00 UTC,,false,43,Laws and Regulations,"",2018-12-07 00:21:30 UTC,,2018-11-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",OTHER,STATION|OTHER,http://legis.wisconsin.gov/rsb/stats.html,archived,2018-11-01
8977,WI,Bioenergy Feedstock Assessment,"The Wisconsin Energy Office (WEO), in coordination with the
Wisconsin Department of Administration, the Department of
Agriculture, Trade and Consumer Protection, the Department of
Natural Resources, and the Public Service Commission, must
prepare a biennial strategic bioenergy feedstock assessment to
identify and summarize trends in bioenergy feedstock production
and use in Wisconsin, and to recommend, as appropriate,
legislation or changes in programs or agency rules. WEO must
submit an assessment by April 30, 2013, and every other year
thereafter. (Reference Wisconsin Statutes ( http://legis.wisconsin.gov/rsb/stats.html ) 16.954)",2010-05-20 00:00:00 UTC,,false,52,Laws and Regulations,"",,,,2011-06-26 00:00:00 UTC,"",BIOD|ETH,"",OTHER,OTHER,http://legis.wisconsin.gov/rsb/stats.html,repealed,2011-06-26
9192,SD,Ethanol Infrastructure Grants,"The South Dakota Governor's Office of Economic Development administers
the Ethanol Infrastructure Incentive Program, providing grants to offset
the cost of installing ethanol blender pumps and underground storage
tanks (UST) for ethanol at retail fueling stations throughout the state.
Awardees may receive up to \$25,000 for the installation of the
station's first blender pump, and up to \$10,000 for the installation of
each additional pump. Additionally, awardees may receive up to \$40,000
per station for the installation of a UST that allows for the use of
ethanol blender pumps. For more information, see the Ethanol
Infrastructure Incentives website. This incentive expires on July 1,
2022.

(Reference [South Dakota Statutes 10-47B-162 and 10-47B-164.1-164.2](http://legis.sd.gov/Statutes/Codified_Laws/default.aspx))",2012-03-31 00:00:00 UTC,,false,15,State Incentives,"",2023-04-24 21:12:00 UTC,2022-07-01 00:00:00 UTC,,2022-07-01 00:00:00 UTC,"",ETH,GNT,"",STATION,http://sdlegislature.gov/|http://legis.sd.gov/Statutes/Codified_Laws/default.aspx,repealed,2022-07-01
9394,VT,Alternative Fuel Vehicle (AFV) Promotion,"The Vermont Climate Cabinet is responsible for, among other duties,
identifying strategies to reduce Vermont\'s greenhouse gas emissions and
dependence on fossil fuel for transportation by encouraging AFVs and
more efficient vehicle and mobility choices. (Reference [Executive
Order](https://legislature.vermont.gov/statutes/title/03APPENDIX) 05-11,
2011)
",2011-05-17 00:00:00 UTC,,false,30,Laws and Regulations,"",,,2014-08-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|NEVS|OTHER|PHEV|LPG,"",OTHER,FLEET,http://www.anr.state.vt.us/anr/climatechange/Pubs/ClimateCabinetExecOrder05_11.pdf,archived,2014-08-01
9396,WA,Biofuel Volume Rebate Program - Propel Fuels,"Propel Fuels offers a rebate to qualified fleet customers for monthly
purchases of more than 500 gallons of biodiesel blends and E85. Fleet
customers must purchase the fuel directly from Propel public retail
locations using the Propel CleanDrive WEX fleet card. The program offers
a rebate of up to \$0.05 per gallon for purchases of more than 500
gallons of biofuel per month. The rebate is applied at the end of each
monthly billing cycle. For more information, see the [Propel
Fuels](https://propelfuels.com/fleet_and_commercial/) website.
",,,false,75,Utility / Private Incentives,"",2016-03-14 18:14:34 UTC,,2018-02-01 00:00:00 UTC,,"",BIOD|ETH,RBATE,"",PURCH|FLEET,"",archived,2018-02-01
9397,MN,Cellulosic Ethanol Production Grants,"A facility that produces transportation fuels derived from
cellulosic material may be eligible for a grant to cover 50% of
the cost of research, technical assistance, or production
equipment for the facility, up to $500,000. To be eligible, a
qualified engineer must certify the technology and fuel source.
(Reference Minnesota Statutes ( https://www.revisor.mn.gov/pubs/ ) 41A.105)",2011-04-26 00:00:00 UTC,,false,10,State Incentives,"",,2013-06-30 00:00:00 UTC,,,"",ETH,GNT,"",AFP,https://www.revisor.mn.gov/pubs/,expired,2013-06-30
9401,ME,State Plan to Reduce Petroleum Consumption,"The Governor\'s Energy Office developed the Comprehensive Energy Plan to
advance the principles, programs, and integrated plans necessary to
secure a safe, clean, and affordable energy future for the citizens of
Maine. The plan is updated every two years. The February 2015 plan,
recommends public-private partnerships to evaluate mass transit options
and expand natural gas, propane, and electric vehicles in fleets. For
more information see the Maine Comprehensive Energy Plan Update.
(Reference [Maine Revised
Statutes](http://www.mainelegislature.org/legis/statutes/) Title 2,
Section 9)
",2011-06-22 00:00:00 UTC,2013-07-10 00:00:00 UTC,false,35,Laws and Regulations,"",,,2020-05-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|NEVS|PHEV|LPG,"",AIRQEMISSIONS,OTHER,http://www.mainelegislature.org/legis/statutes/,archived,2020-05-01
9402,VA,Alternative Fuel Public-Private Partnerships (PPPs),"The Virginia Offices of the Secretary of Administration and the
Secretary of Natural Resources released a PPP solicitation outlining
their interest in forming partnerships with and among alternative fuel
providers, infrastructure developers, vehicle manufacturers, and other
alternative fuel industry stakeholders to expand fueling infrastructure
and to support alternative fuel use in the commonwealth fleet. By May
2012, the Virginia Department of General Services and the Department of
Mines, Minerals, and Energy was required to make a recommendation on
whether the commonwealth should establish more formal PPP agreements to
accomplish the overall goal of transitioning commonwealth vehicles to
alternative fuels. As a result of that solicitation, the commonwealth
entered into contracts with two companies to provide compressed natural
gas (CNG) and propane fuel, fueling infrastructure, vehicle conversions,
maintenance and training. The governor also issued an Executive
Directive to implement a plan for using the contracts to transition the
commonwealth\'s vehicles from gasoline to CNG and propane. (Reference
[Executive
Directive](https://www.governor.virginia.gov/executive-actions/) 5,
2012, and [Executive
Order](https://www.governor.virginia.gov/executive-actions/) 36, 2011)
",2011-07-12 00:00:00 UTC,,false,30,Laws and Regulations,"",,,2013-03-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|NEVS|PHEV|LPG,"",OTHER,STATION|AFP|PURCH|MAN|FLEET|IND,http://www.governor.virginia.gov/PolicyOffice/ExecutiveDirectives/|http://www.governor.virginia.gov/Issues/ExecutiveOrders/,archived,2013-03-01
9432,HI,State Biofuel Study,"The Hawaii Department of Business, Economic Development and Tourism
(Department) conducted a study on the conditions and policies needed to
expand biofuel production in Hawaii with the goal of displacing a
significant amount of petroleum-based fuel. The Department submitted a
preliminary report in December 2011 and issued a final report in
December 2012. For more information, see the Department\'s 2011
[preliminary
report](https://files.hawaii.gov/dbedt/annuals/2011/2011-biofuels-interim.pdf)
and 2012 [final
report](https://files.hawaii.gov/dbedt/annuals/2012/2012-biofuels-study-act-203.pdf).
(Reference [Hawaii Acts](http://www.capitol.hawaii.gov/) 203, 2011)
",2011-07-08 00:00:00 UTC,,false,55,Laws and Regulations,"",,,2014-06-01 00:00:00 UTC,,"",BIOD|ETH,"",OTHER,OTHER,http://www.capitol.hawaii.gov/,archived,2014-06-01
9453,NE,Cellulosic Ethanol Investment Tax Credit,"A qualified investor may receive a tax credit for 40% of an investment
of up to \$350,000 in a small business that is improving, researching,
developing, or producing a proprietary product, process, or service
related to cellulosic ethanol. A qualified investor is an individual,
trust, or pass-through entity that meets certain requirements set by the
Nebraska Department of Economic Development. An eligible small business
must employ up to 25 individuals, be headquartered in Nebraska, and
employ over half of its employees in the state or have over half of its
total payroll paid or incurred in the state. Up to \$4 million in tax
credits is available annually until 2022, and a single qualified small
business may claim up to \$1 million in tax credits. (Reference
[Nebraska Revised
Statutes](http://nebraskalegislature.gov/laws/browse-statutes.php)
77-2715.07, 77-6301 through 77-6310)
",2011-05-24 00:00:00 UTC,2017-04-27 00:00:00 UTC,false,15,State Incentives,"",2017-08-09 13:40:25 UTC,,,2019-05-30 00:00:00 UTC,"",ETH,TAX,"",AFP|OTHER,http://nebraskalegislature.gov|http://nebraskalegislature.gov/laws/browse-statutes.php|http://nebraskalegislature.gov,repealed,2019-05-30
9532,RI,Biofuels Promotion,"The Biofuels Study Commission (Commission) was established to study the
feasibility and effectiveness of incentives that promote the development
and use of advanced biofuels in the state, including production credits,
feedstock incentives, and direct use consumer credits. The Commission
will also explore the possibility of entering into an agreement with the
states participating in the Regional Greenhouse Gas Initiative to
develop and implement a low carbon fuel standard for transportation
fuels. The Commission must report results and recommendations to the
General Assembly at least every two years beginning January 2012.
(Reference [Rhode Island General
Laws](http://webserver.rilin.state.ri.us/Statutes/) 31-36.2)
",2010-08-31 00:00:00 UTC,,false,35,Laws and Regulations,"",,,2015-01-01 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT|OTHER,FLEET,http://webserver.rilin.state.ri.us/Statutes/,archived,2015-01-01
9553,OR,Alternative Fuel School Bus Grant and Loan Program,"The Oregon Department of Energy (ODOE) administers the Cool Schools
Program, a four-year pilot program to provide technical and financial
assistance for energy efficiency or clean energy projects at schools in
Oregon. Under this program, school districts may be eligible for grants
and loans to retrofit school bus fleets to operate on compressed natural
gas, propane, or other alternative fuels, or to operate with highly
efficient engine technologies, such as hybrid electric engines. Funds
may also be used to replace school buses with buses that operate on
these fuels or technologies. This incentive is not currently available
for alternative fuel projects (verified September 2013). For more
information, please see the ODOE [Cool Schools
Program](http://www.oregon.gov/energy/SCHOOLS/COOL_SCHOOLS/Pages/index.aspx)
website. (Reference Oregon Revised Statutes 470.800 through 470.815)
",2011-06-23 00:00:00 UTC,,false,17,State Incentives,"",,,2014-05-31 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,GNT|LOANS,"",FLEET,http://www.leg.state.or.us/ors/home.htm,archived,2014-05-31
9555,OR,Alternative Fuel Vehicle (AFV) and Infrastructure Tax Credit for Businesses,"Business owners and others may be eligible for a tax credit of 35% of
eligible costs for qualified alternative fuel infrastructure projects,
or the incremental or conversion cost of two or more AFVs. Qualified
infrastructure includes facilities for mixing, storing, compressing, or
dispensing fuels for vehicles operating on alternative fuels. Qualified
alternative fuels include electricity, natural gas, gasoline blended
with at least 85% ethanol (E85), propane, and other fuels that the
Oregon Department of Energy (ODOE) approves. Unused credits may be
carried forward up to five years. Non-profit organizations and public
entities that do not have an Oregon tax liability may receive the credit
for an eligible project but must ""pass-through"" or transfer their
project eligibility to a pass-through partner in exchange for a lump-sum
cash payment. ODOE determines the rate that is used to calculate the
cash payment. The pass-through option is also available to a project
owner with an Oregon tax liability who chooses to transfer their tax
credit. The credit is available through the applicant's 2017 tax year.
For more information, see the ODOE [Transportation Tax
Credits](http://www.oregon.gov/energy/At-Work/Pages/Transportation-Tax-Credits.aspx)
website. (Reference [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 315.336, 469B.320, and
469B.323)
",2011-08-05 00:00:00 UTC,,false,20,State Incentives,"",,2017-12-31 00:00:00 UTC,,,"",AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,TAX,"",STATION|MAN|FLEET|IND,http://www.leg.state.or.us/ors/home.htm,expired,2017-12-31
9592,PA,Alternative Fuel Project Grants,"The Pennsylvania Energy Harvest Grant seeks to deploy cleaner energy
sources by providing funding for alternative energy projects, including
those involving clean, alternative fuels for transportation. Projects
must address both energy and environmental concerns; projects that are
primarily education, outreach, feasibility, assessment, planning, or
research and development are not eligible. Eligible applicants include
an incorporated 501(c)(3) non-profit organizations that is also
registered with the Pennsylvania Bureau of Charitable Organizations;
county or municipal government; county conservation district; Council of
Governments; a school, school district, college or university; or an
incorporated watershed organization recognized by the Pennsylvania
Department of Environmental Protection. This grant program is currently
closed but interested applicants may sign up for notifications about the
program status via the Energy Harvest website (verified October 2011).
",,,false,35,State Incentives,"",,,2013-11-30 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|AFP|MAN|FLEET|OTHER,"",archived,2013-11-30
9692,MI,Alternative Fuel Vehicle (AFV) Tax Exemption,"Qualified AFVs are exempt from personal property taxes. The
exemption only applies to personal property that is new to
Michigan. To be eligible, the vehicle must not have been
previously taxed or exempted from taxation under another law.
Eligible vehicles must also:

* Be produced by an original equipment manufacturer;
* Meet the Federal Motor Vehicle Safety Standards;
* Meet local emissions standards; and
* Be propelled by natural gas, fuel blends containing at least
85% ethanol), liquefied petroleum gas (LPG, or propane), or fuel
blends containing at least 85% methanol), or be a fuel cell
vehicle, electric vehicle, or hybrid electric vehicle.

The Michigan NextEnergy Authority must certify the vehicle in
order for it to be eligible. The exemption expires on December
31, 2012.

(Michigan Compiled Laws ( http://www.legislature.mi.gov/ )
207.822 and 211.9(i))",,,false,30,State Incentives,"",,2012-12-31 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,EXEM|TAX,"",IND,"",expired,2012-12-31
9912,OR,Alternative Fuel Vehicle (AFV) Tax Credit for Residents,"Through the [Residential Energy Tax
Credit](https://www.oregon.gov/energy/Incentives/Pages/Energy-Incentive-Programs.aspx)
program, qualified residents may receive tax credits for the purchase of
new AFVs or the conversion of vehicles to operate on an alternative
fuel. The credit for a new AFV is 25% of the incremental cost or \$750,
whichever is less. AFV conversions may also receive 25% of the project
cost or \$750, whichever is less. Leased vehicles may qualify with
permission from the vehicle owner. AFV conversions must be certified by
the U.S. Environmental Protection Agency. Qualified alternative fuels
include electricity, propane, hydrogen, and other fuels the Oregon
Department of Energy approves. Flexible fuel vehicles and low-speed
vehicles are not eligible for the vehicle incentives. The AFV credit is
available through December 31, 2011. (Reference [House
Bills](https://www.oregonlegislature.gov/) 3672 and 3606, 2011, and
Oregon Revised Statutes 316.116, 317.115, and 469.160-469.180)
",2005-09-02 00:00:00 UTC,2011-08-05 00:00:00 UTC,false,18,State Incentives,"",,2011-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ETH|ELEC|HY|NG|PHEV|LPG,TAX,"",FLEET|IND,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm,expired,2011-12-31
9977,WA,State Vehicle Purchasing Guidance,"The Washington Department of Enterprise Services must develop guidelines
and criteria for the purchase of high mileage gasoline vehicles as well
as alternative fuel vehicles and systems that reduce the overall costs
and energy use in the state. The guidance should include investigations
into all opportunities to aggregate the purchasing of clean technologies
with state and local governments, as well as federal fuel economy
standards. (Reference [Revised Code of
Washington](http://apps.leg.wa.gov/rcw/) 39.26.090, 43.19.570 and
43.19.663)
",2012-03-30 00:00:00 UTC,,false,195,Laws and Regulations,"",,,2016-02-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|PHEV|LPG,"",REQ,FLEET,http://apps.leg.wa.gov/rcw/,archived,2016-02-01
10295,VT,Alternative Fuel Vehicle (AFV) User Fee Study,"The Vermont Agency of Transportation, in consultation with the Joint
Fiscal Office, the Motor Vehicle Department, Department of Taxes, and
Department of Public Service, analyzed and reported on options for user
fees and fee collection mechanisms for AFVs using fuels that are not
currently taxed. In addition, the Committee on Transportation Funding
released a report on estimated transportation revenues over five years
and potential new sources of revenue, including a tax based on vehicle
miles traveled. For more information see the Vermont Transportation
Funding Options Final Report. (Reference House Bill 770, 2012)
",2012-05-16 00:00:00 UTC,,false,40,Laws and Regulations,"",2015-07-08 14:13:34 UTC,,2015-06-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|PHEV|LPG,"",OTHER,IND,http://www.leg.state.vt.us/,archived,2015-06-01
10412,NC,Alternative Fuels Feasibility Study,"The North Carolina State Energy Office, Department of Administration,
Department of Public Instruction, and Department of Transportation
established an interagency task force to study the feasibility of
increased alternative fuel use in state vehicles. The task force was
required to:

-   Perform a cost-benefit analysis on each alternative fuel to identify
    the fuel or fuel mix that would be the most cost-effective for each
    type of vehicle used by each agency;
-   Evaluate the cost of alternative fuel vehicles (AFVs), including the
    purchase price, operation and maintenance costs, and associated
    fueling infrastructure costs;
-   Identify opportunities for the use of existing commercial or public
    fueling infrastructure for alternative fueling and explore
    opportunities to leverage state funds with other public or private
    funds to develop new fueling infrastructure; and
-   Make recommendations on which fuel or fuel mix and types of AFVs
    would be appropriate for each agency.

The State Energy Office published an [Alternative Fuels Feasibility
Study](http://digital.ncdcr.gov/cdm/singleitem/collection/p249901coll22/id/657359/rec/20)
on December 1, 2012. (Reference [House
Bill](http://www.ncga.state.nc.us/) 177, 2012)
",2012-07-16 00:00:00 UTC,,false,40,Laws and Regulations,"",,,2015-09-30 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|OTHER|PHEV|LPG,"",CCEINIT,FLEET|OTHER,http://www.ncga.state.nc.us/,archived,2015-09-30
10421,NH,Alternative Fuels Taxation Study Commission,"The Taxation of Alternative Fuel and Electric-Powered Vehicles
Commission (Commission) was established to study and report findings and
recommendations to ensure hybrid electric, alternative fuel, and
electric motor vehicles equitably contribute revenue to maintain the
state's highways and bridges. The Commission must submit a report of its
findings to state officials. (Reference [House
Bill](http://www.gencourt.state.nh.us/) 1144, 2012)
",2012-05-29 00:00:00 UTC,,false,65,Laws and Regulations,"",,,2015-07-31 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",FUEL|OTHER,FLEET|OTHER|IND,http://www.gencourt.state.nh.us/,archived,2015-07-31
10422,NH,Motor Vehicle Classification Study Committee,"The Motor Vehicles Classification Committee (Committee) was
established to study vehicle classification laws used for new
vehicle types. The scope of the study includes alternative
classification systems to define non-traditional vehicles
including alternative fuel vehicles and configurations, such as
electric motor vehicles. The Committee must submit a report to
state officials by November 1, 2012. (Reference Senate Bill ( http://gencourt.state.nh.us/ ) 26, 2011)",2011-05-09 00:00:00 UTC,,false,65,Laws and Regulations,"",,,2013-10-31 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|NEVS|OTHER|PHEV|LPG,"",OTHER,OTHER,http://gencourt.state.nh.us/,archived,2013-10-31
10433,PA,Alternative Fuel and Transportation Review Board,"The [Environmental Quality
Board](https://www.dep.pa.gov/Citizens/GrantsLoansRebates/Alternative-Fuels-Incentive-Grant/Pages/Natural-Gas-Vehicle-Program.aspx)
(EQB) was established to review and adopt rules and regulations designed
to reduce emissions from motor vehicles, including the use of
alternative fuel vehicles, vehicle miles traveled reductions, and other
transportation control strategies. (Reference Title 35 [Pennsylvania
Statutes](http://government.westlaw.com/linkedslice/default.asp?SP=pac-1000),
Chapter 23, Section 4005)
",,,false,52,Laws and Regulations,"",,,2012-12-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|NEVS|OTHER|PHEV|LPG,"",AIRQEMISSIONS|CCEINIT,FLEET|OTHER|IND,"",archived,2012-12-01
10514,IL,Biofuels Production Promotion,"The state legislature supports the federal '25x25' initiative,
under which 25% of the total energy the United States consumes in
2025 would be produced from domestic agriculture. (Reference
Senate Joint Resolution ( http://www.ilga.gov/ ) 42, 2009)",2009-05-30 00:00:00 UTC,,false,82,Laws and Regulations,"",,,2012-12-01 00:00:00 UTC,,"",BIOD|ETH,"",OTHER,FLEET|IND,http://www.ilga.gov/,archived,2012-12-01
10515,US,Second Generation Biofuel Producer Tax Credit,"A second generation biofuel producer that is registered with the
Internal Revenue Service (IRS) may be eligible for a tax incentive in
the amount of up to \$1.01 per gallon of second generation biofuel that
is: sold and used by the purchaser in the purchaser\'s trade or business
to produce a second generation biofuel mixture; sold and used by the
purchaser as a fuel in a trade or business; sold at retail for use as a
motor vehicle fuel; used by the producer in a trade or business to
produce a second generation biofuel mixture; or used by the producer as
a fuel in a trade or business. If the second generation biofuel also
qualifies for alcohol fuel tax credits, the credit amount is reduced to
\$0.46 per gallon for biofuel that is ethanol and \$0.41 per gallon if
the biofuel is not ethanol. Second generation biofuel is defined as
liquid fuel produced from any lignocellulosic or hemicellulosic matter
that is available on a renewable basis or any cultivated algae,
cyanobacteria, or lemna. To qualify, fuel must also meet the U.S.
Environmental Protection Agency fuel and fuel additive registration
requirements. Alcohol with a proof of less than 150, fuel with a water
or sediment content of more than 4%, and fuel with an ash content of
more than 1% are not considered second generation biofuels. The
incentive is allowed as a credit against the producer\'s income tax
liability. Under current law, only qualified fuel produced in the United
States for use in the United States may be eligible. For more
information about claiming the credit, see IRS Forms 637 and 6478, which
are available on the [IRS Forms and
Publications](http://apps.irs.gov/app/picklist/list/formsPublications.html)
website. (Reference [Public
Law](https://www.congress.gov/public-laws/116th-congress) 116-260,
[Public Law](https://www.congress.gov/public-laws/116th-congress)
116-94, [Public
Law](https://www.congress.gov/public-laws/115th-congress) 115-123,
[Public Law](https://www.congress.gov/public-laws/114th-congress)
114-113, and 26 [U.S.
Code](https://www.govinfo.gov/app/collection/uscode) 40)
",2008-06-18 00:00:00 UTC,2020-12-27 00:00:00 UTC,false,,Incentives,U.S. Internal Revenue Service,2021-01-04 17:17:40 UTC,2022-01-01 00:00:00 UTC,,,"",BIOD|ETH,TAX,"",AFP,http://www.gpo.gov/fdsys/|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/,expired,2022-01-01
10516,IL,Creation of Green Career Grants Program,"The Illinois State Board of Education must establish a grant
program to develop two-year pilot programs to assist in the
creation and promotion of green career and technical education
programs in public secondary schools. Green industries include
the production and distribution of biofuels and vehicle retrofits
to operate using biofuels. (Reference 105 Illinois Compiled
Statutes ( http://www.ilga.gov/legislation/ilcs/ilcs.asp )
5/2-3.151)",2009-08-25 00:00:00 UTC,,false,100,Laws and Regulations,"",,,2014-09-01 00:00:00 UTC,,"",BIOD|ETH,"",OTHER,STATION|AFP|PURCH|MAN|FLEET|OTHER|IND,"",archived,2014-09-01
10574,TX,Fueling Station Air Quality Permit Exemption,"Owners and operators of equipment used exclusively to store and dispense
motor fuels, including alternative fuels, into motor vehicles are
automatically permitted by rule so long as their stations meet emissions
limits set by the Texas Commission on Environmental Quality (TCEQ), and
are therefore exempt from registering or paying for an air pollution
permit. While TCEQ does not require station owners and operators to keep
any records, it may request supporting information at any time.
(Reference Texas Administrative Code 30.106.4 and 30.106.412)
",,,false,65,State Incentives,"",,,2014-08-01 00:00:00 UTC,,"",BIOD|ETH|NG|LPG,EXEM,"",STATION|FLEET,http://www.sos.state.tx.us/tac/index.shtml/,archived,2014-08-01
10612,US,Alternative Fuel and Advanced Vehicle Technology Research and Demonstration Bonds,"Qualified state, tribal, and local governments may issue Qualified
Energy Conservation Bonds subsidized by the U.S. Department of Treasury
at competitive rates to fund capital expenditures on qualified energy
conservation projects. Eligible activities include research and
demonstration projects related to cellulosic ethanol and other
non-fossil fuels, as well as advanced battery manufacturing
technologies. Government entities may choose to issue tax credit bonds
or direct payment bonds to subsidize the borrowing costs. For
information on eligibility, processes, and limitations, see IRS Notices
[2009-29](https://www.irs.gov/pub/irs-drop/n-09-29.pdf),
[2010-35](https://www.irs.gov/pub/irs-drop/n-10-35.pdf), and
[2012-44](https://www.irs.gov/pub/irs-drop/n-12-44.pdf) or contact local
issuing agencies. (Reference [Public Law
115-409](https://uscode.house.gov/) and 26 [U.S.
Code](https://www.govinfo.gov/) 54D)
",2008-10-03 00:00:00 UTC,2017-12-22 00:00:00 UTC,false,100,Incentives,U.S. Internal Revenue Service,,,,2018-01-01 00:00:00 UTC,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,LOANS,"",AFP|OTHER|TRIBAL,http://www.gpo.gov/fdsys/|https://uscode.house.gov/,repealed,2018-01-01
10740,KY,Request to Report Research on Second Generation Biofuels,"The Kentucky House of Representatives (House) requested that
universities in the state report their most recent research on second
generation biofuels, including cellulosic ethanol, to the House by
January 7, 2014. Second generation biofuels are defined as biofuels
produced from biomass sources including wood, grasses, or the inedible
parts of plants. The universities are also encouraged to intensify
research efforts on second generation biofuels to identify alternative
fuel resources and reduce the crude oil and petroleum products consumed
in the United States each year. (Reference [House
Resolutions](https://apps.legislature.ky.gov/record/20RS/house_resolutions.html)
168, 2013)
",,,false,52,Laws and Regulations,"",,,2015-03-01 00:00:00 UTC,,"",BIOD|ETH,"",OTHER,OTHER,http://www.lrc.ky.gov/legislation.htm,archived,2015-03-01
10743,KY,Clean Transportation Fuels for School Buses,"The Kentucky Department of Education (Department) must consider the use
of clean transportation fuels in school buses as part of its regular
procedure for establishing and updating school bus standards and
specifications. If the Department determines that school buses may
operate using clean transportation fuels while maintaining the same or a
higher degree of safety as fuels currently allowed, it must update the
standards and specifications to allow for such use. (Reference Kentucky
Revised Statutes 156.153)
",2013-04-04 00:00:00 UTC,,false,49,Laws and Regulations,"",,,2017-03-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|NG|PHEV|LPG,"",REQ,FLEET,http://lrc.ky.gov/krs/titles.htm,archived,2017-03-01
10794,IN,Community Alternative Fuel Vehicle (AFV) Fleet Grants,"The Community Conservation Challenge (CCC) program, which the Indiana
Office of Energy Development (OED) administers, offers grants ranging
from \$25,000 to \$100,000 for community energy conservation efforts,
including projects that deploy AFVs in fleets. Eligible entities include
local governments, schools, businesses, universities, and non-profit
agencies. For more information, see the OED CCC website.
",,,false,13,State Incentives,"",2015-06-12 17:55:30 UTC,,2016-04-30 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,GNT,"",FLEET|IND,"",archived,2016-04-30
